year,center,drug_generic,drug_brand,sponsor,modality,target,indication,accelerated,breakthrough,fast_track,priority_review,orphan,first_in_class,nelson_tier,tier_evidence_url,source_url,notes
2018,CDER,migalastat,Galafold,Amicus Therapeutics,small_molecule,GLA,Fabry disease,TRUE,,TRUE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/301500,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class pharmacological chaperone; nelson:Classic Mendelian
2018,CDER,mogamulizumab,Poteligeo,Kyowa Kirin,mAb,CCR4,Mycosis fungoides and Sézary syndrome,,TRUE,FALSE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000183813,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Mogamulizumab; CCR4 on Treg/CTCL cells; not causal genetics
2018,CDER,moxetumomab pasudotox,Lumoxiti,AstraZeneca,protein_or_enzyme,CD22,Relapsed/refractory hairy cell leukemia,,,TRUE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000012124,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,Recombinant immunotoxin; nelson:B-cell lineage marker
2018,CDER,moxidectin,Moxidectin,Medicines Development for Global Health,small_molecule,parasite glutamate-gated chloride channels,Onchocerciasis (river blindness),,,FALSE,TRUE,TRUE,FALSE,T0,,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,mt:Antiparasitic; nematode target — Nelson framework not applicable
2018,CDER,omadacycline,Nuzyra,Paratek Pharmaceuticals,small_molecule,bacterial 30S ribosome,Community-acquired bacterial pneumonia and acute bacterial skin infections,,,TRUE,TRUE,,FALSE,T0,https://en.wikipedia.org/wiki/Omadacycline,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,mt:Aminomethylcycline antibiotic
2018,CDER,patisiran,Onpattro,Alnylam Pharmaceuticals,oligonucleotide_siRNA,TTR,Hereditary transthyretin-mediated amyloidosis polyneuropathy,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/176300,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-ever RNAi therapeutic approved; nelson:TTR variants cause hereditary ATTR amyloidosis; direction matches (loss-of-function/knockdown therapeutic)
2018,CDER,pegvaliase,Palynziq,BioMarin Pharmaceutical,protein_or_enzyme,PAH,Phenylketonuria,,,TRUE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/261600,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,Pegylated phenylalanine ammonia lyase; nelson:PAH mutations cause PKU; sapropterin/pegvaliase direction matches
2018,CDER,plazomicin,Zemdri,Achaogen,small_molecule,bacterial 30S ribosome,Complicated urinary tract infections,,,FALSE,TRUE,,FALSE,T0,https://en.wikipedia.org/wiki/Plazomicin,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,mt:Aminoglycoside antibiotic
2018,CDER,prucalopride,Motegrity,Shire US,small_molecule,HTR4,Chronic idiopathic constipation,,,FALSE,,,FALSE,T4,https://www.opentargets.org/,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,nelson:Pharmacology
2018,CDER,ravulizumab,Ultomiris,Alexion Pharmaceuticals,mAb,C5,Paroxysmal nocturnal hemoglobinuria,,,FALSE,,TRUE,FALSE,T1,https://www.omim.org/entry/300818,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:PNH pathophysiology genetically tied to complement; C5 blockade rationale
2018,CDER,revefenacin,Yupelri,Mylan,small_molecule,CHRM3,Chronic obstructive pulmonary disease,,,FALSE,,,FALSE,T0,https://platform.opentargets.org/target/ENSG00000133019,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,nelson:Pharmacology
2018,CDER,rifamycin,Aemcolo,Cosmo Technologies/Aries,small_molecule,bacterial RNA polymerase,Travelers' diarrhea due to noninvasive E. coli,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,T0,,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,mt:Antibiotic; bacterial target — Nelson framework not applicable
2018,CDER,sarecycline,Seysara,Allergan,small_molecule,bacterial 30S ribosome,Moderate to severe acne vulgaris,,,FALSE,,,FALSE,T0,https://en.wikipedia.org/wiki/Sarecycline,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,mt:Narrow-spectrum tetracycline for acne
2018,CDER,segesterone/ethinyl estradiol,Annovera,Population Council,small_molecule,progesterone/estrogen receptors,Contraception (vaginal ring),,,FALSE,,,FALSE,T0,https://en.wikipedia.org/wiki/Segesterone,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,mt:Combination hormonal contraceptive
2018,CDER,sodium zirconium cyclosilicate,Lokelma,AstraZeneca,other,potassium binder (no protein target),Hyperkalemia,,,FALSE,,,FALSE,T0,,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,mt:Non-absorbed cation exchanger; no human protein target
2018,CDER,stiripentol,Diacomit,Biocodex,small_molecule,GABA-A,Dravet syndrome seizures,,,FALSE,TRUE,TRUE,FALSE,T4,https://platform.opentargets.org/target/ENSG00000022355,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,nelson:Fenfluramine (5-HT) / stiripentol; SCN1A LoF causes Dravet
2018,CDER,tafenoquine,Krintafel,GlaxoSmithKline,small_molecule,Plasmodium liver stage,Plasmodium vivax malaria relapse prevention,,TRUE,TRUE,TRUE,TRUE,FALSE,T0,https://en.wikipedia.org/wiki/Tafenoquine,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,mt:8-aminoquinoline antimalarial; targets parasite
2018,CDER,tagraxofusp,Elzonris,Stemline Therapeutics,protein_or_enzyme,IL3RA,Blastic plasmacytoid dendritic cell neoplasm,,TRUE,TRUE,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000185291,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,IL-3/diphtheria toxin fusion protein; first-in-class; nelson:CD123 tumor antigen on BPDCN; tagraxofusp targets; no genetic disease link
2018,CDER,talazoparib,Talzenna,Pfizer,small_molecule,PARP1,BRCA-mutated HER2-negative breast cancer,,,FALSE,TRUE,,FALSE,T1,https://www.omim.org/entry/114480,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Mendelian BC predisposition; PARP matched-mechanism
2018,CDER,tecovirimat,TPOXX,SIGA Technologies,small_molecule,orthopox VP37 envelope protein,Smallpox,,,TRUE,TRUE,TRUE,TRUE,T0,https://en.wikipedia.org/wiki/Tecovirimat,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class smallpox antiviral; mt:Antiviral; targets viral envelope wrapping
2018,CDER,tezacaftor/ivacaftor,Symdeko,Vertex Pharmaceuticals,small_molecule,CFTR,Cystic fibrosis,,TRUE,TRUE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/602421,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:CFTR mutations cause CF; loss-of-function; direction matches (potentiator/corrector)
2018,CDER,tildrakizumab,Ilumya,Sun Pharma,mAb,IL23A,Moderate-to-severe plaque psoriasis,,,FALSE,,,FALSE,T2,https://platform.opentargets.org/target/ENSG00000110944,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Guselkumab/risankizumab/tildrakizumab; IL23R R381Q protective coding variant
2017,CBER,axicabtagene ciloleucel,Yescarta,Kite Pharma / Gilead,CAR_T,CD19,Relapsed/refractory large B-cell lymphoma,,,FALSE,,,,T0,https://platform.opentargets.org/target/ENSG00000177455,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2017,CBER,tisagenlecleucel,Kymriah,Novartis,CAR_T,CD19,B-cell precursor acute lymphoblastic leukemia; DLBCL,,,FALSE,,,TRUE,T0,https://platform.opentargets.org/target/ENSG00000177455,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,First CAR-T approved by FDA; nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2017,CBER,voretigene neparvovec-rzyl,Luxturna,Spark Therapeutics,AAV_gene_therapy,RPE65,Biallelic RPE65 mutation-associated inherited retinal dystrophy,,,FALSE,,,TRUE,T1,https://www.omim.org/entry/204100,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,First in vivo AAV gene therapy approved in US; nelson:RPE65 biallelic mutations cause LCA2; voretigene neparvovec gene replacement; canonical T1
2017,CDER,abaloparatide,Tymlos,Radius Health,peptide,PTH1 receptor,Postmenopausal osteoporosis,,,FALSE,,,FALSE,T2,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Matched-trait pathway
2017,CDER,abemaciclib,Verzenio,Eli Lilly,small_molecule,CDK4/6,HR-positive HER2-negative advanced breast cancer,,TRUE,TRUE,TRUE,,FALSE,T4,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related pathway; ESR1/PGR driven subtype
2017,CDER,acalabrutinib,Calquence,AstraZeneca (Acerta Pharma),small_molecule,BTK,Mantle-cell lymphoma,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000010671,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:BTK loss causes XLA (immunodeficiency); MCL genetics do not implicate BTK germline
2017,CDER,angiotensin II,Giapreza,La Jolla Pharmaceutical,peptide,Angiotensin receptor,Distributive/vasodilatory shock,,,FALSE,TRUE,,TRUE,T0,https://platform.opentargets.org/target/ENSG00000144891,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Angiotensin II (Giapreza); mechanism-based
2017,CDER,avelumab,Bavencio,EMD Serono,mAb,PD-L1,Multiple cancer types,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000120217,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:No human genetic support; checkpoint blockade mechanism
2017,CDER,benralizumab,Fasenra,AstraZeneca,mAb,IL-5R-alpha,Asthma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000091181,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:IL5/IL5RA locus GWAS associations with eosinophil count and asthma
2017,CDER,benznidazole,Benznidazole,Chemo Research,small_molecule,Trypanocidal,Pediatric Chagas disease,TRUE,,FALSE,TRUE,TRUE,TRUE,T0,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Antiparasitic
2017,CDER,betrixaban,Bevyxxa,Portola Pharmaceuticals,small_molecule,Factor Xa,Venous thromboembolism prophylaxis in acutely ill hospitalized adults,,,TRUE,TRUE,,FALSE,T4,https://platform.opentargets.org/target/ENSG00000126218,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:F10 mutations cause factor X deficiency (bleeding); AF anticoagulation is mechanism-based
2017,CDER,brigatinib,Alunbrig,Takeda Oncology (ARIAD),small_molecule,ALK,ALK-positive metastatic non-small cell lung cancer,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000171094,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:ALK fusions are somatic tumor drivers; Nelson framework is germline; T0 for germline framework
2017,CDER,brodalumab,Siliq,Valeant Pharma,mAb,IL-17 pathway,Plaque psoriasis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000112116,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:Secukinumab/ixekizumab/brodalumab; IL17/IL23 axis genetics
2017,CDER,cerliponase alfa,Brineura,BioMarin,protein_or_enzyme,TPP1,Neuronal ceroid lipofuscinosis type 2 (CLN2),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/204500,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:TPP1/CLN2 mutations cause CLN2 disease; cerliponase alfa enzyme replacement
2017,CDER,copanlisib,Aliqopa,Bayer HealthCare,small_molecule,PI3K,Relapsed follicular lymphoma,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,T4,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related pathway
2017,CDER,deflazacort,Emflaza,PTC Therapeutics (Marathon),small_molecule,Glucocorticoid receptor,Duchenne muscular dystrophy,,,TRUE,TRUE,TRUE,FALSE,T4,https://platform.opentargets.org/target/ENSG00000113580,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Vamorolone; DMD is causal gene
2017,CDER,deutetrabenazine,Austedo,Teva Pharmaceuticals,small_molecule,VMAT2,Huntington's disease chorea,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,T4,https://www.omim.org/entry/193001,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related pathway
2017,CDER,dupilumab,Dupixent,Regeneron,mAb,IL-4R-alpha,"Asthma, atopic dermatitis",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000077238,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:IL4R coding variants GWAS-associated with asthma/atopic dermatitis
2017,CDER,durvalumab,Imfinzi,AstraZeneca,mAb,PD-L1,Multiple cancer types,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000120217,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:No human genetic support; checkpoint blockade mechanism
2017,CDER,emicizumab,Hemlibra,Genentech,mAb,Factor IX/X,Hemophilia A,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,T4,https://www.omim.org/entry/306700,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:Disease gene F8; bispecific bypass mechanism
2017,CDER,enasidenib,Idhifa,Celgene (Agios),small_molecule,IDH2,Relapsed/refractory AML with IDH2 mutation,,,TRUE,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000182054,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Enasidenib; somatic IDH2 R140/R172 in AML
2017,CDER,ertugliflozin,Steglatro,Merck (Pfizer),small_molecule,SGLT2,Type 2 diabetes mellitus,,,FALSE,,,FALSE,T2,https://platform.opentargets.org/target/ENSG00000140675,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:SLC5A2 loss-of-function associated with renal glucosuria (Mendelian); direction matches
2017,CDER,etelcalcetide,Parsabiv,Amgen,peptide,Calcium-sensing receptor,Secondary hyperparathyroidism in CKD on dialysis,,,FALSE,,,FALSE,T1,https://www.omim.org/entry/145980,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:CASR mutations cause FHH/ADH; cinacalcet/etelcalcetide allosteric activators direction matches
2017,CDER,glecaprevir/pibrentasvir,Mavyret,AbbVie,small_molecule,HCV NS3/4A and NS5A,Chronic hepatitis C virus infection,,TRUE,TRUE,TRUE,,FALSE,T0,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Antiviral
2017,CDER,guselkumab,Tremfya,Janssen Biotech,mAb,"IL-23, IL-17A",Plaque psoriasis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000110944,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:Bimekizumab et al; IL17/IL23 axis genetics
2017,CDER,inotuzumab ozogamicin,Besponsa,Wyeth Pharma,ADC,CD22,B-cell precursor acute lymphoblastic leukemia,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000012124,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:B-cell lineage marker
2017,CDER,latanoprostene bunod,Vyzulta,Bausch & Lomb,small_molecule,Prostaglandin F2-alpha / NO donor,Open-angle glaucoma and ocular hypertension,,,FALSE,,,FALSE,T2,https://platform.opentargets.org/target/ENSG00000122420,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:POAG GWAS implicates NOS pathway and IOP-regulation loci; latanoprostene bunod dual action
2017,CDER,letermovir,Prevymis,Merck,small_molecule,CMV terminase,CMV prophylaxis in allogeneic HSCT recipients,,TRUE,TRUE,TRUE,TRUE,TRUE,T0,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Antiviral
2017,CDER,macimorelin,Macrilen,Aeterna Zentaris,peptide,Ghrelin receptor,Diagnosis of adult growth hormone deficiency,,,FALSE,,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000121853,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Macimorelin; GHSR agonist for diagnostic use
2017,CDER,meropenem/vaborbactam,Vabomere,The Medicines Company,small_molecule,Bacterial cell wall (carbapenem/BLI),Complicated urinary tract infections,,,TRUE,TRUE,,FALSE,T0,https://platform.opentargets.org/target/bacterial,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Antibacterial target
2017,CDER,midostaurin,Rydapt,Novartis,small_molecule,FLT3,FLT3-mutated acute myeloid leukemia,,TRUE,TRUE,TRUE,TRUE,TRUE,T2,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Somatic coding driver
2017,CDER,naldemedine,Symproic,Shionogi (Purdue),small_molecule,Mu-opioid receptor,Opioid-induced constipation,,,FALSE,,,FALSE,T0,https://platform.opentargets.org/target/ENSG00000112038,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:OPRM1 not causally linked to IBS
2017,CDER,neratinib,Nerlynx,Puma Biotechnology,small_molecule,HER2/EGFR,Extended adjuvant treatment of HER2-overexpressed breast cancer,,,FALSE,,,FALSE,T2,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Somatic driver
2017,CDER,netarsudil,Rhopressa,Aerie Pharmaceuticals,small_molecule,Rho kinase,Open-angle glaucoma and ocular hypertension,,,FALSE,,,TRUE,T0,https://platform.opentargets.org/target/ENSG00000149927,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Netarsudil; POAG GWAS points to MYOC/TMCO1/CDKN2B-AS1
2017,CDER,niraparib,Zejula,Tesaro,small_molecule,PARP,Maintenance treatment of recurrent ovarian cancer,,TRUE,TRUE,TRUE,,TRUE,T1,https://www.omim.org/entry/113705,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:BRCA1/2 germline mutations drive HBOC; PARP inhibitor synthetic lethal exploits BRCA loss
2017,CDER,ocrelizumab,Ocrevus,Genentech,mAb,CD20,Multiple sclerosis,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000156738,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:B-cell lineage marker (MS4A1)
2017,CDER,ozenoxacin,Xepi,Medimetriks Pharmaceuticals,small_molecule,DNA gyrase / topoisomerase IV,Impetigo,,,FALSE,,,FALSE,T0,https://platform.opentargets.org/target/bacterial,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Bacterial topoisomerase target
2017,CDER,plecanatide,Trulance,Synergy Pharmaceuticals,peptide,Guanylate cyclase-C,Chronic idiopathic constipation,,,FALSE,,,FALSE,T4,https://www.omim.org/entry/601330,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related-trait Mendelian (opposite direction supports mechanism)
2017,CDER,ribociclib,Kisqali,Novartis,small_molecule,CDK4/6,HR-positive HER2-negative advanced breast cancer,,TRUE,FALSE,TRUE,,FALSE,T4,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related pathway; ESR1/PGR driven subtype
2017,CDER,rituximab/hyaluronidase,Rituxan Hycela,Genentech,protein_or_enzyme,CD20,Lymphomas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000156738,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:B-cell lineage marker (MS4A1)
2017,CDER,safinamide,Xadago,Newron / US WorldMeds,small_molecule,MAO-B,Parkinson's disease off-episodes (adjunct to levodopa),,,FALSE,,,FALSE,T4,https://platform.opentargets.org/target/ENSG00000069535,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Safinamide; MAOB inhibitor
2017,CDER,sarilumab,Kevzara,Sanofi-Aventis,mAb,IL-6,Rheumatoid arthritis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000136244,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:IL6R Asp358Ala coding variant associated with RA/CAD; strong Mendelian randomization support
2017,CDER,secnidazole,Solosec,Symbiomix Therapeutics,small_molecule,Nitroimidazole,Bacterial vaginosis,,,TRUE,TRUE,,FALSE,T0,https://www.opentargets.org/,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Antibacterial
2017,CDER,semaglutide,Ozempic,Novo Nordisk,peptide,GLP-1 receptor,Type 2 diabetes mellitus,,,FALSE,,,FALSE,T2,https://www.opentargets.org/target/ENSG00000112164,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Matched-trait coding variant
2017,CDER,sofosbuvir/velpatasvir/voxilaprevir,Vosevi,Gilead Sciences,small_molecule,HCV NS5B/NS5A/NS3-4A,Chronic hepatitis C virus infection,,TRUE,TRUE,TRUE,,FALSE,T0,NA,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Sofosbuvir/velpatasvir/glecaprevir/pibrentasvir; viral enzymes
2017,CDER,telotristat ethyl,Xermelo,Lexicon Pharmaceuticals,small_molecule,Tryptophan hydroxylase,Carcinoid syndrome diarrhea,,,TRUE,TRUE,TRUE,TRUE,T0,https://platform.opentargets.org/target/ENSG00000129167,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:TPH1 pharmacology depletes peripheral serotonin; carcinoid tumor pharmacology
2017,CDER,valbenazine,Ingrezza,Neurocrine Biosciences,small_molecule,VMAT2,Tardive dyskinesia,,TRUE,TRUE,TRUE,,TRUE,T4,https://www.omim.org/entry/193001,https://www.ahdbonline.com/articles/2540-fda-approvals-of-brand-name-prescription-drugs-in-2017,nelson:Related pathway
2017,CDER,vestronidase alfa,Mepsevii,Ultragenyx,protein_or_enzyme,GAG degradation,Sly syndrome (MPS VII),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/253220,https://pmc.ncbi.nlm.nih.gov/articles/PMC9496574/,nelson:Classic Mendelian ERT
2016,CBER,autologous cultured chondrocytes on porcine collagen membrane,Maci,Vericel,other_cell_therapy,cellular therapy (no molecular target),Repair of symptomatic full-thickness cartilage defects of the knee,,,,,,,T0,,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,mt:Cell therapy product for cartilage repair; no defined molecular target
2016,CBER,HPC cord blood,Clevecord,Cleveland Cord Blood Center,other_cell_therapy,allogeneic cord blood cells,Hematopoietic and immunologic reconstitution in unrelated donor transplantation,,,,,,,T0,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/clevecord-hpc-cord-blood,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,Allogeneic cord blood product; mt:Cell therapy graft; no molecular target
2016,CDER,atezolizumab,Tecentriq,Genentech,mAb,PD-L1,Urothelial carcinoma,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000120217,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,nelson:No human genetic support; checkpoint blockade mechanism
2016,CDER,bezlotoxumab,Zinplava,Merck Sharp & Dohme,mAb,C. difficile toxin B,C. difficile infection recurrence,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,T0,NA,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,nelson:Bezlotoxumab; toxin neutralization
2016,CDER,brivaracetam,Briviact,UCB,small_molecule,SV2A (synaptic vesicle protein 2A),Partial-onset seizures (epilepsy),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T4,https://platform.opentargets.org/target/ENSG00000006638,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,mt:SV2A binder for epilepsy; SV2A not primary epilepsy Mendelian gene
2016,CDER,crisaborole,Eucrisa,Anacor Pharmaceuticals,small_molecule,PDE4,Mild to moderate atopic dermatitis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T4,https://platform.opentargets.org/target/ENSG00000113448,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,nelson:PDE4 pharmacology; AD GWAS does not specifically implicate PDE4
2016,CDER,daclizumab,Zinbryta,Biogen,mAb,IL-2 receptor,Multiple sclerosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T2,https://www.opentargets.org/,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,nelson:Matched-trait GWAS
2016,CDER,defibrotide sodium,Defitelio,Jazz Pharmaceuticals,small_molecule,multiple (endothelial protective),Hepatic veno-occlusive disease post-transplant,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,T0,https://en.wikipedia.org/wiki/Defibrotide,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,mt:Oligonucleotide mixture with pleiotropic endothelial effects; no defined target-disease genetic link for VOD
2016,CDER,elbasvir/grazoprevir,Zepatier,Merck & Co,small_molecule,HCV,Chronic hepatitis C virus (genotypes 1 and 4),FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,T0,NA,https://www.knobbe.com/blog/22-novel-drugs-approved-fda-2016/,nelson:Viral target
